category,title,author,date,view_count,comments,url
🎨전시오픈/할인/추천,"우리옛돌박물관 특별기획전 《寒樹, 고요한 맥박》",우리옛돌박물관,2025.03.05.,58,1,https://cafe.naver.com/amateurmagician/58369
🇯🇵일본여행,도쿄 커피집 몇 군데,트래블러버,2025.03.05.,208,12,https://cafe.naver.com/amateurmagician/58367
🎭공연/영화/연극 정보,로비음악회,경부선,2025.03.05.,83,5,https://cafe.naver.com/amateurmagician/58365
💡그때 거기,국중박+현충원 코스,우주 먼지,2025.03.05.,94,4,https://cafe.naver.com/amateurmagician/58364
🖼️하루 한 작품,이환권,하이퍼소닉,2025.03.05.,55,4,https://cafe.naver.com/amateurmagician/58363
📸내가 찍은 사진/영상,진도솔비치& 삼척솔비치,해랑,2025.03.05.,187,12,https://cafe.naver.com/amateurmagician/58362
💡그때 거기,예술의 전당 카라바조와 반고흐 전시 늦은 후기,MoonStone,2025.03.05.,230,6,https://cafe.naver.com/amateurmagician/58361
📢 지금 여기,우연히 발견해서 아프 통신원하려 했는데..,재클린,2025.03.05.,177,9,https://cafe.naver.com/amateurmagician/58360
📸내가 찍은 사진/영상,송도/트라이볼 야경,해랑,2025.03.05.,75,12,https://cafe.naver.com/amateurmagician/58359
🎨미술관/갤러리 후기,리움갔다가 P21으로~(존 딜그의 <영속적 세계>),멋진꿈,2025.03.05.,45,6,https://cafe.naver.com/amateurmagician/58358
🎤강연/클래쓰 정보,포스코 미술관 전시연계특강 :아는 만큼 보이는 미술감상의 힘,연지빛,2025.03.05.,212,7,https://cafe.naver.com/amateurmagician/58357
🖼️하루 한 작품,김승영/바벨탑/송도국립세계문자 박물관,해랑,2025.03.05.,123,10,https://cafe.naver.com/amateurmagician/58356
🎤강연/클래쓰 정보,[우리옛돌박물관] 2025 상반기 '해설이 있는 박물관 산책' 프로그램 신청 안내,우리옛돌박물관,2025.03.05.,73,2,https://cafe.naver.com/amateurmagician/58355
🎨미술관/갤러리 후기,"삼청동 전북도립미술관 서울분관
:

2018-2024 전북도립미술관 신소장품전
<연구과제>",로즈골드,2025.03.05.,142,10,https://cafe.naver.com/amateurmagician/58354
🎨전시오픈/할인/추천,✔️ 심주하 개인전,미기갤러리,2025.03.05.,74,0,https://cafe.naver.com/amateurmagician/58353
🖼️하루 한 작품,"[하루 한 작품]이성자, 극지로 가는 길",ayleenlee,2025.03.05.,56,4,https://cafe.naver.com/amateurmagician/58352
🎨전시오픈/할인/추천,경주 오아르 미술관 개관(2025.04.01~) 에가미 에츠의 'Echoes of the Earth' 기획전,토이와,2025.03.05.,77,8,https://cafe.naver.com/amateurmagician/58351
✍️자유게시판,"오늘은 경칩(驚蟄), 개화 준비 중인 꽃봉오리",산책,2025.03.05.,36,7,https://cafe.naver.com/amateurmagician/58350
🍲남의집 뭐먹나,인사동 오레노라멘 1인식사가능!,뮤비,2025.03.05.,90,4,https://cafe.naver.com/amateurmagician/58349
✍️자유게시판,혹시 이 초코렛 이름 아시나요?,재클린,2025.03.05.,127,16,https://cafe.naver.com/amateurmagician/58348
📝번개/아트버스 후기,[번개후기]3/2(일) 티이라님 리움 오픈런 번개후기,너T야,2025.03.05.,61,2,https://cafe.naver.com/amateurmagician/58347
✍️자유게시판,SBS 아트멘터리: 당신과 예술사이: 예술가의 대화법,Kitten,2025.03.05.,51,4,https://cafe.naver.com/amateurmagician/58346
🖼️하루 한 작품,[하루 한 작품]신성희 작가님의 꾸띠아주 누아주 작품전을 보고 왔습니다 @갤러리 현대,낭만덕,2025.03.05.,31,0,https://cafe.naver.com/amateurmagician/58345
✅출석부,3월 5일 수요일 출석,컬처컬러컬리,2025.03.05.,25,0,https://cafe.naver.com/amateurmagician/58344
🇲🇳몽골여행,올 여름 몽골에 갈 수 있기를.,연이는,2025.03.05.,89,3,https://cafe.naver.com/amateurmagician/58343
🎤강연/클래쓰 정보,"익산예술의전당 문화예술아카데미 미술관 도슨트 양성과정(무료, 10회)",이향과말,2025.03.05.,190,2,https://cafe.naver.com/amateurmagician/58342
🖼️내가 그린 그림,드디어 몽골 그림이 완성 됐습니다!!,쩡민이,2025.03.05.,287,65,https://cafe.naver.com/amateurmagician/58340
🎨미술관/갤러리 후기,"학고재아트센터-김병진 <RELATIONAL
AESTHETICS>",로즈골드,2025.03.05.,119,14,https://cafe.naver.com/amateurmagician/58339
🎨미술관/갤러리 후기,드디어🔜 가 본 《 진주시립 이성자 미술관 》🆗️,아테나,2025.03.05.,69,39,https://cafe.naver.com/amateurmagician/58338
📢 지금 여기,대구 간송미술관 오픈런~,길벗,2025.03.05.,284,20,https://cafe.naver.com/amateurmagician/58337
🖼️하루 한 작품,"[하루 한 작품]신성희, 공간을 향하여, 갤러리 현대",생각대로,2025.03.05.,50,12,https://cafe.naver.com/amateurmagician/58336
🎨전시오픈/할인/추천,강서쪽 거주하시면 구경 오세요,론론이,2025.03.05.,166,11,https://cafe.naver.com/amateurmagician/58335
🥘맛집 여행 후기,[서울맛집]즉석 떡볶이 맛집 ‘고래 떡볶이’,쩡민이,2025.03.05.,312,31,https://cafe.naver.com/amateurmagician/58334
📚독서 후기,대온실 수리 보고서ㅡ김금희,우즈맘,2025.03.05.,569,11,https://cafe.naver.com/amateurmagician/58333
🖼️하루 한 작품,[하루 한 작품]질베르 르그랑~상상력에 한계는 없다^^/,신나는아름쌤,2025.03.05.,69,14,https://cafe.naver.com/amateurmagician/58332
🖼️하루 한 작품,"[하루 한 작품]홍순영 ""over there"" 리만 머핀",재클린,2025.03.05.,58,4,https://cafe.naver.com/amateurmagician/58331
✍️자유게시판,☆도서,위드쥬,2025.03.05.,63,9,https://cafe.naver.com/amateurmagician/58330
🇪🇺유럽여행,[이탈리아]이태리 남부 Polignano a Mare의 동굴식당 Grotta Palazzese,트래블러버,2025.03.05.,467,9,https://cafe.naver.com/amateurmagician/58329
📝번개/아트버스 후기,[번개후기]바람은님 <피에르 위그: 리미널> 전시 후기,그리미,2025.03.05.,256,12,https://cafe.naver.com/amateurmagician/58328
🎁아트샵 굿즈 후기,빛의시어터 굿즈샵,조용한에너지,2025.03.05.,256,8,https://cafe.naver.com/amateurmagician/58327
⚡번개 공지,[종료]이 시간 깨어있는 분들을 위해 - 3/8 토 11:30~40 티켓전달 번개 선착순4분 (3단계이상),파랑새홍,2025.03.05.,299,48,https://cafe.naver.com/amateurmagician/58326
🎨미술관/갤러리 후기,인천 파라다이스 시티 - 대형 아트웍이 가득! 아트투어 추천해요,파랑새홍,2025.03.05.,135,16,https://cafe.naver.com/amateurmagician/58324
✅출석부,3월 5일(수) 출석부,재클린,2025.03.05.,59,62,https://cafe.naver.com/amateurmagician/58323
🎨전시오픈/할인/추천,언노운 바이브 아트 페어 - 신라호텔,어깨,2025.03.04.,119,11,https://cafe.naver.com/amateurmagician/58322
🎨전시오픈/할인/추천,아줄레주 갤러리 - 이현안 “ 백일몽”,어깨,2025.03.04.,71,1,https://cafe.naver.com/amateurmagician/58321
🖼️하루 한 작품,지난해 다녀온 프란스 란팅전,다시 만나리,2025.03.04.,46,7,https://cafe.naver.com/amateurmagician/58320
⛰️강원도여행,꽃보다 눈,그린이,2025.03.04.,67,14,https://cafe.naver.com/amateurmagician/58319
🖼️하루 한 작품,[하루 한 작품]에곤 실레 “어머니와 아이” 국립중앙박물관,딸기랑나랑76,2025.03.04.,152,6,https://cafe.naver.com/amateurmagician/58318
🎨미술관/갤러리 후기,영종도 인스파이어/미디어아트(고래쇼),해랑,2025.03.04.,310,1,https://cafe.naver.com/amateurmagician/58317
🎭공연/영화/연극 정보,뮤지컬 알라딘,미니민맘,2025.03.04.,54,3,https://cafe.naver.com/amateurmagician/58316
💡그때 거기,ARTx SEOUL 열렸던 신라호텔,어디론가,2025.03.04.,142,26,https://cafe.naver.com/amateurmagician/58315
✍️자유게시판,(50%할인)굿바이특가 롯데뮤지엄 (고혹의 보석 매혹의 시간),오늘이2,2025.03.04.,129,7,https://cafe.naver.com/amateurmagician/58314
⚡번개 공지,[종료]아르코 미술관 구정아 한국귀국전 13일 목 2시 도슨트,까비,2025.03.04.,488,102,https://cafe.naver.com/amateurmagician/58313
🎤강연/클래쓰 정보,명작을 따라 걷는 일본 미술관,둔탱이,2025.03.04.,210,9,https://cafe.naver.com/amateurmagician/58310
🎨미술관/갤러리 후기,아티존미술관 드디어 😊,밍기뉴78,2025.03.04.,133,22,https://cafe.naver.com/amateurmagician/58309
🥘맛집 여행 후기,[경북맛집]대구여행길에 찾은 맛집,나달리,2025.03.04.,169,3,https://cafe.naver.com/amateurmagician/58308
(구) 공지사항,달항아리 투어 2기 가실분! (영상 촬영 안해도 됩니다!~),차가운순대,2025.03.04.,478,16,https://cafe.naver.com/amateurmagician/58307
🎤강연/클래쓰 정보,"""선정릉과 봉은사의 역사 이야기""(강연)",재클린,2025.03.04.,169,1,https://cafe.naver.com/amateurmagician/58306
💓나눔게시판,"[나눔진행중][무상초대]열린 음악회와 웰컴파티~3월 9일 일 5시,스파찌오 루체홀(이태원역)",예리치,2025.03.04.,273,6,https://cafe.naver.com/amateurmagician/58305
📢 지금 여기,맛난 도넛 (눈 으로만) 드세요~,재클린,2025.03.04.,136,15,https://cafe.naver.com/amateurmagician/58304
❓질문게시판,[질문]빈센트 반 고흐 도슨트 누구일까요?,차가운순대,2025.03.04.,318,32,https://cafe.naver.com/amateurmagician/58303
💡그때 거기,비오는 국립중앙박물관,Dear고흐,2025.03.04.,72,5,https://cafe.naver.com/amateurmagician/58302
👋가입인사,가입인사드립니다,주문진항,2025.03.04.,32,31,https://cafe.naver.com/amateurmagician/58301
📢 지금 여기,예당 퇴근길 하늘~!,이용규 가이드,2025.03.04.,100,14,https://cafe.naver.com/amateurmagician/58300
🎨미술관/갤러리 후기,전시 보고 도록도 보고 일석이조. 포스코 미술관<부끄러워지기 전에 알아야 할 그림 이야기>,멋진꿈,2025.03.04.,116,18,https://cafe.naver.com/amateurmagician/58299
🎨미술관/갤러리 후기,안도 다다오 설계 '21_21 디자인 사이트',쩡민이,2025.03.04.,246,11,https://cafe.naver.com/amateurmagician/58298
🎤강연/클래쓰 정보,암사 역사 문화대학- 한국의 세계유산 강의,로즈골드,2025.03.04.,80,8,https://cafe.naver.com/amateurmagician/58297
📢 지금 여기,김창옥쇼 녹화장왔어요.^^,댄버스,2025.03.04.,218,30,https://cafe.naver.com/amateurmagician/58296
🎨전시오픈/할인/추천,2025 세종미술관 기획전시 <로봇드림: 백남준의 팩토리 아카이브> (03.05~04.27일까지),토이와,2025.03.04.,87,16,https://cafe.naver.com/amateurmagician/58294
⚡번개 공지,[종료][번개 35탄] 3월 7일 (금) 13~16시 한솥 아트스페이스 전시보고 호떡 먹자+청담갤러리투어 번개(9명 / 아트러버부터),미술관가는날,2025.03.04.,444,165,https://cafe.naver.com/amateurmagician/58293
🎨미술관/갤러리 후기,도잉아트-강주형 <이동하는 풍경들>,로즈골드,2025.03.04.,68,8,https://cafe.naver.com/amateurmagician/58292
🎨전시오픈/할인/추천,국제갤러리 ‘최재은’ Opening Soon 3/20~,쩡민이,2025.03.04.,91,4,https://cafe.naver.com/amateurmagician/58291
🎨전시오픈/할인/추천,국제갤러리 ‘하종현’ Opening Soon 3/20~,쩡민이,2025.03.04.,150,21,https://cafe.naver.com/amateurmagician/58290
💓나눔게시판,"[나눔진행중]공연표,전시표...버리자 영화표는 핸폰표라 실물표는 적지만 모두 버리자~^^ 종이표 아닌 표는 이미 없다~^^",예리치,2025.03.04.,272,45,https://cafe.naver.com/amateurmagician/58289
🎨미술관/갤러리 후기,《강명희-방문 Visit》(2025.03.04.-06.08. 서울시립미술관 서소문본관),에투왈,2025.03.04.,110,8,https://cafe.naver.com/amateurmagician/58288
🎤강연/클래쓰 정보,《한국 현대 도자공예: 영원의 지금에서 늘 새로운》 마티 그로스 필름 프로덕션 영상 상영회 ;   MMCA 과천,마리77,2025.03.04.,44,4,https://cafe.naver.com/amateurmagician/58287
🎤강연/클래쓰 정보,"""지리의 힘, 새롭게 읽는 한국사""",재클린,2025.03.04.,69,1,https://cafe.naver.com/amateurmagician/58286
1️⃣ 한 줄 수다방,아 이래서..,멜로눈깔,2025.03.04.,78,5,https://cafe.naver.com/amateurmagician/58285
🎨미술관/갤러리 후기,신성희작가의 이름도 생소한 <꾸띠아주.누아주> 전시 : 찢어짐의 미학,newcloud,2025.03.04.,39,1,https://cafe.naver.com/amateurmagician/58283
💡그때 거기,반 고흐 전시회 후기,우주 먼지,2025.03.04.,351,5,https://cafe.naver.com/amateurmagician/58282
🖼️하루 한 작품,[하루 한 작품]예술의전당 미셸 앙리 전시 한 작품,준,2025.03.04.,99,3,https://cafe.naver.com/amateurmagician/58281
🎨전시오픈/할인/추천,"[매스갤러리 한남] 조원아·오다교 2인전 '흐르는 물결, 숨 쉬는 빛'",매스갤러리,2025.03.04.,74,1,https://cafe.naver.com/amateurmagician/58280
⛰️강원도여행,"강원도 정선 설원에 노루, 고라니 아님 사슴이 뛰어 다녀요(순록은 확실히 아님)",미술관가는날,2025.03.04.,132,16,https://cafe.naver.com/amateurmagician/58279
🖼️하루 한 작품,[하루 한 작품]눈보라 휘날리며 붓도 휘날린다 - 곽원주 그림여행,운보,2025.03.04.,43,8,https://cafe.naver.com/amateurmagician/58278
🎨전시오픈/할인/추천,전시오픈-Symbol is characters _손정은(화인아트),신나는아름쌤,2025.03.04.,62,3,https://cafe.naver.com/amateurmagician/58277
1️⃣ 한 줄 수다방,눈이와요 바닥은 질퍽하지만❄️,쩡민이,2025.03.04.,52,21,https://cafe.naver.com/amateurmagician/58276
🎨전시오픈/할인/추천,갤러리508 - 유카타 하시모토 개인전,어깨,2025.03.04.,144,0,https://cafe.naver.com/amateurmagician/58275
1️⃣ 한 줄 수다방,비엔나1900마지막날,희망희망,2025.03.04.,128,7,https://cafe.naver.com/amateurmagician/58274
🎨전시오픈/할인/추천,"삼세영 - 이상용 < FATE, Beginning of Season>",어깨,2025.03.04.,53,3,https://cafe.naver.com/amateurmagician/58273
📢 지금 여기,🤣 개학하면 벌어지는 기이한 현상,어깨,2025.03.04.,252,9,https://cafe.naver.com/amateurmagician/58272
🖼️하루 한 작품,[하루 한 작품]마이클 케나)흑백이 주는 신비로움..👁❄️,신나는아름쌤,2025.03.04.,93,28,https://cafe.naver.com/amateurmagician/58271
🎨미술관/갤러리 후기,런던의 숨은 갤러리 3편 : 레이튼 하우스,지구본여행자,2025.03.04.,70,16,https://cafe.naver.com/amateurmagician/58270
📢 지금 여기,오전10시경 한가람미술관 1층 대기 상황,이용규 가이드,2025.03.04.,237,15,https://cafe.naver.com/amateurmagician/58269
🖼️하루 한 작품,[하루 한 작품]Vincenzo Irolli의 The Angel musician,폴리별자리,2025.03.04.,39,8,https://cafe.naver.com/amateurmagician/58268
✍️자유게시판,펜화 (따라 그리기),곰탱이2016,2025.03.04.,81,11,https://cafe.naver.com/amateurmagician/58267
✍️자유게시판,"[공유] ""지금 아니면 언제 보나"" 우르르…티켓 일찌감치 동났다",피리새S,2025.03.04.,193,3,https://cafe.naver.com/amateurmagician/58266
📚독서 후기,📖읽고 있는 책이에요⭐️💛,제니22,2025.03.04.,157,17,https://cafe.naver.com/amateurmagician/58265
✅출석부,3월4일 화요일 출석부,Kitten,2025.03.04.,28,0,https://cafe.naver.com/amateurmagician/58264
📢 지금 여기,"예술의 전당, 한가람 미술관 대기 상황.",이용규 가이드,2025.03.04.,169,2,https://cafe.naver.com/amateurmagician/58263
🖼️하루 한 작품,"[하루 한 작품]피카소의 ""돼지""  포스코 미술관",재클린,2025.03.04.,152,17,https://cafe.naver.com/amateurmagician/58262
👋가입인사,안녕하세요,k토리,2025.03.04.,34,32,https://cafe.naver.com/amateurmagician/58261
✅출석부,3월 4일 화요일 출석부,쩡민이,2025.03.04.,102,75,https://cafe.naver.com/amateurmagician/58260
✍️자유게시판,[투표] 2025년 상반기 가장 기대하는 전시 는 무엇인가요?,티아라,2025.03.03.,853,30,https://cafe.naver.com/amateurmagician/58259
🎨전시오픈/할인/추천,이스랏아트룸 & 스페이스 이수,ise,2025.03.03.,112,11,https://cafe.naver.com/amateurmagician/58258
1️⃣ 한 줄 수다방,"안녕하세요, 이제서야 가입인사 드립니다",은행잎1,2025.03.03.,27,9,https://cafe.naver.com/amateurmagician/58257
🖼️하루 한 작품,"[하루 한 작품]황학삼 작가 '침묵- 기다리는 사람', 청주시립미술관",부아러89,2025.03.03.,56,2,https://cafe.naver.com/amateurmagician/58256
⛰️강원도여행,[홋카이도 말고 정선] 봄의 초입에 50cm 폭설을 만나다,미술관가는날,2025.03.03.,180,33,https://cafe.naver.com/amateurmagician/58255
🐚충청남도여행,예산 걷기 여행,트래블러버,2025.03.03.,136,14,https://cafe.naver.com/amateurmagician/58254
1️⃣ 한 줄 수다방,"오! 브랑쿠시!!!   feat 피에르 위그, 론 뮤익",티아라,2025.03.03.,277,11,https://cafe.naver.com/amateurmagician/58253
🎭공연/영화/연극 정보,제이홉의 서울 마지막 콘서트 후기,까비,2025.03.03.,673,44,https://cafe.naver.com/amateurmagician/58252
🎨미술관/갤러리 후기,인스파이어 리조트 내 <르 스페이스> 미디어 아트 보고왔어요,파랑새홍,2025.03.03.,114,28,https://cafe.naver.com/amateurmagician/58251
☕카페 여행 후기,[서울카페]라떼 맛집 여의도 킵댓!!,로아나,2025.03.03.,766,14,https://cafe.naver.com/amateurmagician/58250
🎨미술관/갤러리 후기,얼굴이란... 표정이란... 생명이란 무엇인가? 《리미널 LIMINAL》 피에르 위그(Pierre Huyghe) @LEEUM_2025.3.1,산책,2025.03.03.,81,23,https://cafe.naver.com/amateurmagician/58249
🎨미술관/갤러리 후기,미나리님나눔 마이아트뮤지엄 툴르즈로트렉 전시 마지막날 관람,건빵,2025.03.03.,74,10,https://cafe.naver.com/amateurmagician/58248
🇯🇵일본여행,도쿄 긴자 마리아쥬 프레르(MARIAGE FRÈRES) 방문기,파랑나라,2025.03.03.,799,7,https://cafe.naver.com/amateurmagician/58247
🎨미술관/갤러리 후기,출장인지 갤러리투어인지 - LAST,어디론가,2025.03.03.,25,8,https://cafe.naver.com/amateurmagician/58246
📢 지금 여기,"푸른 세상을 빚다, 고려상형청자 전시 @ 국중박 (feat 미나리님 나눔 ✨+ 아노라)",해이즐,2025.03.03.,80,28,https://cafe.naver.com/amateurmagician/58245
1️⃣ 한 줄 수다방,내일 고흐전 갑니다!,한글이나,2025.03.03.,98,4,https://cafe.naver.com/amateurmagician/58244
🎨미술관/갤러리 후기,파주 미메시스 아트 뮤지엄과 콩치노 콩크리트 다녀왔어요,무지개달,2025.03.03.,262,15,https://cafe.naver.com/amateurmagician/58243
🎨전시오픈/할인/추천,"창경궁 ""물빛 연화"" 구체적 일정 알려드려요",재클린,2025.03.03.,319,5,https://cafe.naver.com/amateurmagician/58242
🎨미술관/갤러리 후기,"한 개의 갤러리와 큰 아트북 창고 @,이태원",제이커,2025.03.03.,192,17,https://cafe.naver.com/amateurmagician/58241
🎨미술관/갤러리 후기,서울역사박물관 태평계태평 후기,푸른밤,2025.03.03.,77,2,https://cafe.naver.com/amateurmagician/58240
❓질문게시판,[질문]리움 멤버십 ; 아트 프렌즈 단체 가입(제안),마리77,2025.03.03.,365,14,https://cafe.naver.com/amateurmagician/58239
🎨미술관/갤러리 후기,"[빛의 시어터] 네덜란드 거장들, 이응노",조용한에너지,2025.03.03.,94,6,https://cafe.naver.com/amateurmagician/58238
📝번개/아트버스 후기,[번개후기]파랑새홍님과 함께한 리움 피에르 위그 리미널 전시 후기,달콤한 사탕,2025.03.03.,76,2,https://cafe.naver.com/amateurmagician/58237
📢 지금 여기,속초  낙산사,그린이,2025.03.03.,111,36,https://cafe.naver.com/amateurmagician/58236
🥘맛집 여행 후기,[서울맛집]광진구 르뱅포레,조용한에너지,2025.03.03.,337,8,https://cafe.naver.com/amateurmagician/58235
✍️자유게시판,최근 본 전시중 가장 난~해,오치,2025.03.03.,145,4,https://cafe.naver.com/amateurmagician/58234
📢 지금 여기,뮤지엄산 또 오길 참 잘 했어요!,아몬드나무,2025.03.03.,276,19,https://cafe.naver.com/amateurmagician/58233
🎨전시오픈/할인/추천,열정갤러리 전시 소식 - 《쑥섬: 푸른 속삭임》민정기 •이종송 3/7~,쩡민이,2025.03.03.,151,8,https://cafe.naver.com/amateurmagician/58231
❓질문게시판,[질문]칸딘스키 그림: 제목의 규칙,제니22,2025.03.03.,57,2,https://cafe.naver.com/amateurmagician/58230
✍️자유게시판,추억 속 해리와 샐리~,지음,2025.03.03.,179,18,https://cafe.naver.com/amateurmagician/58229
📢 지금 여기,꿈꾸는비엔나  1900 꿈꾸는 예술가들 마지막날,문올리브,2025.03.03.,156,16,https://cafe.naver.com/amateurmagician/58228
🎨미술관/갤러리 후기,출장인지 갤러리투어인지 V- 39 BLOCK,어디론가,2025.03.03.,25,5,https://cafe.naver.com/amateurmagician/58227
✍️자유게시판,저의 마지막 카라바조 도슨트 5회 일정 + 조지아 여행 강의,이용규 가이드,2025.03.03.,105,2,https://cafe.naver.com/amateurmagician/58226
✍️자유게시판,"양정욱 작가님 시흥 작업실 모습 (MMCA유튜브, SBS아트멘터리)",산책,2025.03.03.,45,7,https://cafe.naver.com/amateurmagician/58225
📢 지금 여기,제주도 빛의벙커 샤갈 마지막 전시 보러 왔어요!,길원포토 임길원,2025.03.03.,239,29,https://cafe.naver.com/amateurmagician/58224
✍️자유게시판,에노우라 😍😍(기다리신착샷있음😅),밍기뉴78,2025.03.03.,96,45,https://cafe.naver.com/amateurmagician/58223
🎨전시오픈/할인/추천,2025 서울커피엑스포 입장권 5천원,둔탱이,2025.03.03.,127,8,https://cafe.naver.com/amateurmagician/58222
⚡번개 공지,"[종료]3/8 (토) 오후 1시  '현대미술, 대화가  필요해'   리움 피에르 위그 전시,  티 타임만 하는 번개",티아라,2025.03.03.,374,42,https://cafe.naver.com/amateurmagician/58221
🖼️하루 한 작품,[하루 한 작품]위로의 미술관)수잔발라동~♡,신나는아름쌤,2025.03.03.,115,10,https://cafe.naver.com/amateurmagician/58220
🥘맛집 여행 후기,[충남맛집]대전 수통골 능이 백숙(오리 탕) 맛집,고유럽,2025.03.03.,754,1,https://cafe.naver.com/amateurmagician/58218
✍️자유게시판,3️⃣월 추천 전시회 & 미술계 일정 ( 전시 ▪︎ 경매 ▪︎ 페어 ),아테나,2025.03.03.,327,37,https://cafe.naver.com/amateurmagician/58217
1️⃣ 한 줄 수다방,오늘 날씨는~,쩡민이,2025.03.03.,69,21,https://cafe.naver.com/amateurmagician/58216
💓나눔게시판,[티켓나눔완료] 툴루즈로트렉 + 고려상형청자 전시티켓,미나리,2025.03.03.,197,45,https://cafe.naver.com/amateurmagician/58215
📝번개/아트버스 후기,[번개후기]ART× SEOUL 2025,어디론가,2025.03.03.,96,13,https://cafe.naver.com/amateurmagician/58214
🎨미술관/갤러리 후기,리움은 오픈런 아니면 끝나기 한 시간 전에! <현대미술 소장품전 후기>,파랑새홍,2025.03.03.,127,17,https://cafe.naver.com/amateurmagician/58213
✍️자유게시판,2025년 세토우치 트리엔날레 패스 궁금해요.^^,토이와,2025.03.03.,55,10,https://cafe.naver.com/amateurmagician/58212
✍️자유게시판,소장하고 싶은 미피인형,둔탱이,2025.03.03.,210,30,https://cafe.naver.com/amateurmagician/58211
👋가입인사,안녕하세요,론론론론,2025.03.03.,41,37,https://cafe.naver.com/amateurmagician/58210
🖼️하루 한 작품,"[하루 한 작품]윤석준 ""사막의 탑 프로젝트"", 파티클",재클린,2025.03.03.,47,5,https://cafe.naver.com/amateurmagician/58209
✍️자유게시판,SBS 아트멘터리 당신과 예술사이: 예술가의 대화법-재방송 일정,Kitten,2025.03.03.,64,4,https://cafe.naver.com/amateurmagician/58208
🎨미술관/갤러리 후기,신라호텔 아트페어 못 가신분 렌선으로 구성하세요 3,지오,2025.03.03.,58,2,https://cafe.naver.com/amateurmagician/58207
🎨미술관/갤러리 후기,신라호텔 아트페어 못가신 분들 렌선으로 구경하세요 2,지오,2025.03.03.,36,0,https://cafe.naver.com/amateurmagician/58206
✅출석부,소장하도 싶은 작품 사진으로 출첵 합니다!,Kitten,2025.03.03.,91,10,https://cafe.naver.com/amateurmagician/58205
🎨미술관/갤러리 후기,신라호텔 아트페어 못가신 분들 렌선으로 구경하세요,지오,2025.03.03.,29,1,https://cafe.naver.com/amateurmagician/58204
📢 지금 여기,3월 3일 캠핑장에서⭐️💛,제니22,2025.03.03.,62,20,https://cafe.naver.com/amateurmagician/58203
👋가입인사,안녕하세요⭐️💛,제니22,2025.03.03.,61,38,https://cafe.naver.com/amateurmagician/58202
✍️자유게시판,올해의 작가상 2024- SBS 아트멘터리 넷플릭스에 올라왔어요. :),레일리,2025.03.03.,71,16,https://cafe.naver.com/amateurmagician/58201
✍️자유게시판,도쿄도현대미술관 류이치 사카모토 ☺️,밍기뉴78,2025.03.03.,63,25,https://cafe.naver.com/amateurmagician/58200
1️⃣ 한 줄 수다방,강츄🎶🎥two)컴플리트 언노운 & (무료)더 컨덕터.,신나는아름쌤,2025.03.03.,79,11,https://cafe.naver.com/amateurmagician/58199
👋가입인사,늦었네요,검은고양이,2025.03.03.,35,25,https://cafe.naver.com/amateurmagician/58198
💡그때 거기,비엔나 1900 오늘이 마지막 전시죠?,검은고양이,2025.03.03.,92,5,https://cafe.naver.com/amateurmagician/58197
💡그때 거기,휴게소 화장실이 미술관 같다?,hm투어,2025.03.03.,84,10,https://cafe.naver.com/amateurmagician/58196
🎨미술관/갤러리 후기,San Diego Museum of Art in Balboa park,자강,2025.03.03.,50,10,https://cafe.naver.com/amateurmagician/58194
⛰️강원도여행,어쩌다 하루에 강원도 정선-동해-강릉 한 바퀴,미술관가는날,2025.03.03.,362,25,https://cafe.naver.com/amateurmagician/58193
✅출석부,25.3.3월요일 출석부,그린이,2025.03.03.,55,38,https://cafe.naver.com/amateurmagician/58192
📢 지금 여기,SBS 예술가의 대화법 곧 시작!,어깨,2025.03.03.,126,12,https://cafe.naver.com/amateurmagician/58190
💡그때 거기,백남준 아트센터 다녀왔어요,우주 먼지,2025.03.03.,94,11,https://cafe.naver.com/amateurmagician/58189
📝번개/아트버스 후기,[번개후기]뜻깊은 3월1일  LUCKY DAY,어디론가,2025.03.03.,63,8,https://cafe.naver.com/amateurmagician/58188
👋가입인사,안녕하세요,날마다행복,2025.03.02.,40,30,https://cafe.naver.com/amateurmagician/58187
👋가입인사,안녕하세요^^,우주 먼지,2025.03.02.,32,36,https://cafe.naver.com/amateurmagician/58186
🥘맛집 여행 후기,"오클랜드 맛집, 토니스테이크하우스",블루릴리,2025.03.02.,308,0,https://cafe.naver.com/amateurmagician/58185
✍️자유게시판,"당신과 예술사이, 대화가 가능할 까?...4인의 작가가 묻고 답하다 (SBS 아트멘터리)",쩡민이,2025.03.02.,90,4,https://cafe.naver.com/amateurmagician/58184
🎨미술관/갤러리 후기,오클랜드 아트갤러리,블루릴리,2025.03.02.,128,15,https://cafe.naver.com/amateurmagician/58183
🎭공연/영화/연극 정보,원스 뮤지컬 시작전 배우들 ‘프리쇼’ 신기하네요😅,쩡민이,2025.03.02.,665,13,https://cafe.naver.com/amateurmagician/58182
🎁아트샵 굿즈 후기,지갑을 못지켰어요 ㅠ,지오,2025.03.02.,225,28,https://cafe.naver.com/amateurmagician/58181
📝번개/아트버스 후기,[방탄조아님 번개 후기] 피에르 위그 & 현대미술 소장품전 @리움미술관,꿈꾸는푸르미,2025.03.02.,76,4,https://cafe.naver.com/amateurmagician/58180
🎁아트샵 굿즈 후기,저는 빈센트 반 고흐 굿즈 콜렉터입니다 - 오르셰 뮤지엄 편,메종드빈센트,2025.03.02.,99,2,https://cafe.naver.com/amateurmagician/58179
